amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1540.5,1071.58,0.0,15.34,1451.97,0
160.71,767.63,615.21,432.32,586.71,0
5142.45,9038.27,2912.93,8.98,5719.59,0
5.32,18.57,12.48,13413.83,13418.44,0
3676.38,4730.29,1050.37,150.89,3198.45,0
3.8,15.88,11.57,90.64,94.57,0
3.5,15.01,12.0,152001.22,152004.03,0
172.75,846.91,672.13,25002.42,25204.94,0
19.92,98.93,79.41,1203.73,1221.71,0
568.77,478.54,0.0,88109.41,88754.09,0
3.43,11.87,7.87,27.81,31.07,0
3.74,6.47,2.23,1492.7,1497.19,0
1890.01,2013.05,0.0,74580.16,76471.13,0
18.02,21.08,2.09,1431.92,1453.28,0
1000.0,4713.97,3763.48,80.47,1068.02,0
2319.95,8297.12,5738.85,20500.74,23019.51,0
4.64,3.37,0.0,12.51,16.34,0
2773.28,13669.6,10504.64,14.47,2726.7,0
30.44,125.87,101.17,8453.82,8481.47,0
90.55,171.26,69.18,5.83,107.0,0
5.93,15.53,9.12,4.74,10.75,0
5154.73,19431.23,15125.05,175.88,5619.29,0
422.66,1497.12,1134.14,216.37,597.41,0
255.18,659.35,409.03,476.35,692.42,0
16597.27,46567.87,31299.21,9396.13,27192.15,0
55.18,38.32,0.0,1418.54,1472.45,0
8242.13,22689.34,15459.89,6967.66,14936.25,0
1767.27,3589.52,1880.87,4.71,2099.94,0
11576.74,20638.21,10170.66,87.6,9896.62,0
9606.72,16459.2,8285.1,112473.85,122633.29,0
20318.12,69493.27,51127.79,300.49,17044.66,0
8.89,21.62,11.45,31.42,40.97,0
3512.73,8487.15,4671.62,149185.85,152782.38,0
3791.24,4611.44,192.01,250.76,4386.11,0
897.27,4332.37,3469.1,526.68,1513.97,0
33.44,50.42,20.45,31.87,60.39,0
16096.13,37463.6,24417.25,3714.07,18359.58,0
17.11,23.2,6.12,26.56,41.98,0
243.76,893.17,694.29,2228.67,2482.96,0
296.9,731.14,493.11,11291.8,11560.0,0
11.66,27.53,15.38,3555.95,3567.68,0
1813.04,8046.14,6476.17,7.35,1778.42,0
6.05,23.7,17.51,6.54,12.8,0
1391.14,3950.06,2518.01,28734.88,30043.31,0
5639.44,14711.36,8566.99,56962.6,63560.63,0
63.09,304.07,243.93,12.09,86.91,0
1611.29,7740.77,5997.25,169.03,1684.21,0
11.14,40.9,30.36,3621.83,3634.82,0
5505.71,21586.05,16966.13,26643.23,32794.28,0
14303.87,65024.22,51807.5,59804.57,72541.39,0
10.74,51.98,43.36,5916.56,5927.57,0
1375.72,1197.2,0.0,13.77,1322.15,0
257.88,1286.31,1003.64,12731.83,13020.75,0
324.89,1190.27,828.38,34519.31,34895.39,0
1569.34,4970.65,3569.48,129.59,1775.77,0
221.11,521.65,335.42,623.71,856.33,0
603.62,1215.54,687.87,16.95,673.99,0
21.72,89.46,63.54,77.46,99.14,0
81.99,282.45,206.62,38862.92,38943.95,0
6549.63,9190.27,2825.9,7.22,6722.43,0
7.31,23.72,17.65,11928.13,11936.37,0
588.85,668.49,11.49,7.96,631.54,0
14.28,39.07,25.08,67.95,80.2,0
5535.05,17300.13,12678.59,1646.71,6385.62,0
498.4,1674.91,1181.9,2.82,484.45,0
102.25,117.96,6.99,4578.37,4687.13,0
25.75,23.95,0.0,88.07,112.7,0
138.6,230.66,66.08,10242.22,10374.26,0
15040.64,48605.85,31329.19,123946.38,141366.14,0
265.84,1247.47,980.06,265.44,570.44,0
185.94,744.89,526.19,3.78,187.91,0
2245.01,8656.08,6131.44,30878.25,33319.28,0
82.39,163.63,85.58,55.72,136.53,0
127.33,127.67,0.0,13.94,146.52,0
56.4,254.57,198.04,43102.31,43153.62,0
10.57,29.11,18.37,35.09,45.65,0
1676.2,1596.24,0.0,2117.81,3889.58,0
7025.34,20425.19,12546.47,44.43,6906.16,0
9417.58,33332.07,22337.71,6884.59,17279.29,0
7534.34,14613.23,7622.82,3415.96,10249.07,0
158.55,85.87,0.0,735.72,863.38,0
35.04,115.53,78.69,1218.38,1259.23,0
846.67,576.1,0.0,33.1,832.71,0
14652.18,35862.23,21519.44,3.46,13202.67,0
1888.34,7952.72,6298.41,18174.92,20045.18,0
233.61,1166.84,960.97,48161.45,48371.64,0
1338.46,2899.59,1801.37,14137.16,15600.49,0
2843.64,1679.37,0.0,6549.7,9173.58,0
10651.15,28950.51,19146.26,488.41,13234.39,0
2614.8,4558.22,2359.11,1673.94,4054.69,0
134.12,605.89,451.86,5474.74,5601.45,0
31.9,118.09,87.95,3.63,36.02,0
244.43,566.94,335.37,287.26,483.13,0
52.12,204.79,147.3,32.19,73.97,0
13159.26,26784.71,14671.15,149.75,11907.68,0
262.88,748.67,463.16,10317.01,10535.9,0
190.28,885.28,670.46,148.01,358.08,0
62.41,87.42,28.5,9228.41,9300.1,0
858.05,1637.81,787.38,119389.48,120217.75,0
293.08,1314.51,1042.27,70067.24,70362.26,0
8.68,22.38,13.97,24464.38,24473.45,0
6787.72,13103.69,6096.73,32302.47,37990.26,0
68.79,45.94,0.0,207.11,275.07,0
133.38,318.15,186.68,8496.47,8654.36,0
17.31,47.65,30.37,4176.17,4191.46,0
395.67,921.32,600.91,134835.88,135165.72,0
1507.93,2636.72,1331.67,1516.08,2891.66,0
7558.95,16335.54,8651.49,307.18,8011.03,0
4.33,14.68,11.21,27171.81,27176.78,0
17326.41,78155.26,59413.67,10355.85,26675.98,0
1532.05,5245.04,3464.51,10.73,1447.68,0
35.12,119.68,80.98,1918.08,1951.0,0
17.12,71.49,55.64,1836.05,1855.5,0
39.05,48.54,10.27,2829.55,2868.12,0
7197.81,13351.5,5719.76,85517.73,92230.06,0
37.43,27.24,0.0,2043.44,2076.03,0
175.11,363.07,154.51,38956.75,39105.64,0
1558.75,7785.5,6231.13,140.08,1994.45,0
6959.82,13793.71,7531.17,5.11,6927.14,0
1019.57,4454.48,3491.11,168.59,1013.69,0
2387.45,2115.28,0.0,952.76,3728.28,0
12.94,33.24,19.61,26017.77,26033.06,0
7307.6,15211.38,6839.06,2836.53,9375.89,0
32.51,45.75,10.33,352.21,382.33,0
8.63,18.78,8.54,437.29,447.51,0
17786.56,61021.27,43225.96,156879.0,171220.38,0
16.69,45.17,25.48,12.87,28.39,0
9.3,39.99,29.25,26.07,35.11,0
760.66,3477.94,2612.89,2638.84,3481.77,0
47.93,127.9,71.55,6096.44,6141.83,0
9.03,44.41,35.29,209.51,217.96,0
607.95,501.01,0.0,3.87,667.61,0
2517.11,4388.65,1815.83,847.36,3716.17,0
3424.76,8134.49,4331.28,13.3,2880.87,0
11.02,34.41,22.23,5.04,14.48,0
408.22,1206.98,756.57,120.59,554.9,0
4117.93,12583.96,8583.89,12.09,3824.21,0
11.59,52.54,39.58,340.01,352.38,0
10570.88,105068.33,0.0,11832.9,11848.22,1
2.78,11.61,8.68,4.56,7.68,0
305.43,919.65,619.76,664.35,947.96,0
15.68,42.45,24.55,643.41,658.06,0
1841.22,3401.4,1355.1,2.77,1607.48,0
15676.6,29288.74,13802.77,9143.16,23009.83,0
17.79,39.99,21.63,7.29,25.78,0
936.24,3684.85,2679.02,77080.73,78047.53,0
18.29,48.38,28.71,3081.0,3101.66,0
3.2,3.82,0.86,64.46,67.83,0
2507.37,9827.35,7527.9,71545.66,73980.66,0
135.1,470.85,314.82,222.53,374.03,0
13644.36,65105.08,49075.63,47.6,11053.64,0
333.14,960.23,640.14,186.7,546.73,0
11.22,38.65,25.57,2269.82,2281.23,0
155.71,413.72,259.84,7781.99,7920.32,0
16.88,60.15,45.52,3944.36,3962.17,0
7348.59,18096.1,10062.97,68432.54,77211.63,0
1363.93,1528.08,411.9,100497.06,101777.25,0
58.62,289.59,240.02,23.75,85.62,0
314.31,1176.03,806.28,62191.05,62497.74,0
1124.76,3642.89,2510.2,8.79,1085.16,0
3120.41,8320.24,5491.43,101296.75,104176.47,0
5.59,20.69,15.14,47.12,52.1,0
42667.14,141214.25,0.0,50.59,53.57,1
7.61,14.97,6.94,280.62,289.06,0
95.1,100.92,11.59,20.07,108.47,0
181.34,193.51,20.34,24462.71,24646.2,0
9.28,5.53,0.0,10.72,18.94,0
109.99,429.13,313.57,341.1,438.44,0
144.69,220.35,51.27,58613.25,58762.98,0
7.26,30.81,23.86,2949.17,2956.67,0
10403.94,47545.54,35582.31,2162.05,12587.89,0
597.24,751.65,36.58,153443.31,154086.7,0
89.73,331.09,247.14,3.48,98.13,0
260.39,669.56,458.41,91.63,320.78,0
45.96,213.04,165.16,10.75,48.54,0
5937.12,15910.75,9015.03,20.7,5410.83,0
480.65,1059.8,665.02,29.25,496.68,0
233.71,426.65,221.25,2685.95,2892.39,0
9877.04,45101.49,34528.51,54.23,9861.74,0
5124.65,7778.23,2018.83,4048.21,8223.18,0
4085.57,17260.38,13850.33,9124.94,13173.13,0
20.71,28.45,8.87,226.11,245.59,0
10.78,36.6,26.95,991.88,1004.64,0
1354.07,3425.52,1819.66,11.62,1569.72,0
184.52,179.12,0.0,10711.07,10928.89,0
1278.46,1363.73,97.73,273.23,1632.91,0
2554.59,4513.43,1588.58,26396.51,29433.36,0
38.78,153.18,113.82,887.51,921.47,0
35.23,133.18,92.15,5793.03,5828.72,0
225.31,320.63,118.86,140.39,387.62,0
31.88,84.26,58.41,162.3,193.95,0
1102.85,1032.75,0.0,330.83,1307.4,0
2254.25,8389.77,6402.17,2970.18,5363.13,0
190.25,774.29,558.49,714.7,940.81,0
1833.9,8290.7,6432.65,18902.34,20753.26,0
268.79,1205.75,959.68,4.97,246.68,0
1662.11,3358.32,1514.33,54500.76,55857.39,0
20.59,33.88,13.07,72142.84,72160.17,0
2099.78,9521.77,7419.64,39.84,2372.46,0
1696.15,1962.5,482.92,8.24,1694.39,0
29.95,22.97,0.0,1466.18,1492.64,0
404.94,775.09,344.39,5.51,468.77,0
5989.75,23487.91,16648.04,34.02,5870.61,0
25.68,93.06,64.71,722.87,751.59,0
2046.36,10112.6,8063.84,2326.05,4627.22,0
14555.15,30826.37,19125.59,23.04,15846.92,0
6608.93,11508.22,4458.69,77661.71,85519.92,0
100.85,222.07,137.33,19.98,136.84,0
642.18,2581.66,1820.94,14.73,560.7,0
20453.95,29951.74,11549.2,16.21,19191.81,0
453.02,2158.58,1729.6,74964.68,75500.01,0
7.65,21.47,13.66,42893.74,42901.87,0
4.09,16.46,12.37,3.91,7.91,0
3337.01,14091.12,10547.02,8044.7,11865.07,0
123.06,326.68,189.67,6.1,136.0,0
25.06,96.13,68.49,6.22,29.98,0
62.12,133.01,60.75,6.27,62.71,0
2480.85,10293.48,7842.48,24980.0,27809.26,0
178.97,753.03,571.61,299.4,503.19,0
6744.59,20557.01,12803.22,1245.54,9118.65,0
2027.04,3003.39,1152.84,3.82,2261.57,0
17433.12,84829.64,69168.28,54710.38,69945.32,0
8075.05,38448.62,31959.11,133552.41,141267.24,0
26.87,88.38,58.95,36.12,61.14,0
1024.06,5046.02,3945.12,3720.7,4645.58,0
3.27,9.03,6.05,4754.43,4758.09,0
20332.19,44520.98,27198.64,112317.24,129596.68,0
28.48,73.26,49.99,556.37,584.61,0
1078.32,761.92,0.0,37.23,1273.26,0
5666.82,16836.4,11864.37,143.04,6464.88,0
11.52,40.3,27.43,3089.39,3099.84,0
5602.2,5562.09,0.0,491.45,5052.87,0
3.03,5.0,1.63,6.51,9.44,0
145.15,543.63,378.07,19555.83,19706.41,0
190.25,774.54,546.94,36569.01,36786.26,0
78.79,388.94,302.56,524.08,603.76,0
532.44,872.94,326.16,861.07,1343.63,0
10235.13,43872.66,32368.33,606.26,11622.36,0
51.57,65.72,12.83,922.61,972.15,0
499.37,543.79,57.9,8.41,572.75,0
7311.2,27646.69,21702.67,320.53,6238.87,0
33881.88,15646.41,0.0,374.89,3137.77,1
3.92,15.96,11.42,158713.77,158717.57,0
13162.36,23317.67,9138.38,4.64,13627.91,0
4.14,6.04,2.06,84.23,88.14,0
543.93,1615.25,1045.89,636.48,1159.13,0
482.11,491.22,0.0,30320.79,30848.2,0
3221.21,5651.2,2089.52,434.24,3231.9,0
10.34,12.91,2.61,66.76,76.02,0
13.66,26.5,13.6,980.39,991.88,0
2366.02,9333.34,7064.93,71.33,2208.01,0
10.44,10.89,0.0,1131.77,1142.23,0
185.86,604.68,443.36,5369.35,5532.1,0
1968.12,6163.06,3909.19,933.19,2565.61,0
954.49,2788.63,1950.48,2221.61,3365.61,0
18.09,48.47,26.9,4.16,21.93,0
41.91,146.16,105.12,3815.4,3862.87,0
16660.14,72190.85,53975.12,116591.23,134842.57,0
154.17,189.5,21.18,606.74,740.28,0
4.06,16.9,12.4,18579.06,18583.14,0
19.61,15.23,0.0,1139.06,1159.2,0
59.26,158.2,109.87,6272.85,6324.0,0
21925.48,61426.31,41488.73,82.19,18603.93,0
41.44,57.57,20.61,113040.97,113078.49,0
3.45,3.12,0.0,28.98,32.1,0
274.87,230.09,0.0,15.64,266.06,0
5.77,3.85,0.0,4.49,9.69,0
32.03,98.69,62.9,1046.38,1079.01,0
20567.11,24673.04,5655.7,2459.98,21335.61,0
1543.41,6388.44,4942.0,3445.22,5156.33,0
4.29,19.5,15.38,18.08,21.6,0
154.19,279.98,110.7,3518.56,3680.24,0
12.74,15.8,5.55,16.71,30.84,0
8.22,19.26,9.7,10992.02,11000.03,0
535.71,2393.05,1816.19,56.13,553.12,0
257.47,591.97,325.58,282.17,519.36,0
2177.21,2150.02,201.56,154.39,2181.63,0
8356.17,41204.33,31893.84,155.24,7232.46,0
25.03,68.8,40.04,7558.12,7583.96,0
11014.06,22476.08,11455.21,158816.09,170374.13,0
287.7,1300.78,1036.96,898.41,1173.41,0
27.92,130.48,103.89,223.95,256.96,0
5497.63,15039.43,9725.97,68.76,6471.16,0
3.74,7.03,3.58,2615.63,2619.07,0
418.04,1116.94,663.42,388.78,845.67,0
1798.29,2673.64,988.88,13375.7,14898.0,0
33.78,89.59,51.47,2150.77,2188.03,0
6447.37,9880.21,3526.48,252.43,7307.76,0
23.63,77.98,53.13,97063.8,97086.07,0
5212.78,20431.5,14284.69,3.08,4980.14,0
5.51,26.79,21.4,5347.41,5353.11,0
11.47,49.22,39.26,249.31,259.77,0
83.84,74.42,0.0,10.36,96.64,0
5922.42,8598.48,2683.94,7.54,6848.23,0
9.99,28.9,17.78,3437.53,3447.3,0
7179.21,11911.45,3697.86,13.81,6343.6,0
21.49,12.13,0.0,33417.55,33439.54,0
159.58,621.81,432.14,83.11,252.45,0
65.01,137.17,78.16,119.38,185.07,0
7.87,6.28,0.0,3871.39,3877.76,0
13343.54,37225.33,24995.78,30.62,14277.68,0
140.27,686.96,537.1,2.94,117.23,0
1356.93,4821.75,3609.99,366.55,1678.66,0
481.74,585.05,182.62,903.86,1369.1,0
248.5,699.36,403.37,366.81,649.74,0
698.68,3184.41,2537.54,419.02,1219.06,0
8822.68,6564.93,0.0,4118.02,13911.34,0
1471.17,4958.61,3570.56,29809.33,31468.65,0
327.77,1227.74,944.75,151.5,442.4,0
26370.19,113816.6,0.0,16171.88,17153.94,1
637.5,749.55,161.68,5.42,706.49,0
134.03,614.23,488.89,535.32,684.26,0
752.11,1466.78,621.1,170.32,1011.11,0
147.25,107.91,0.0,457.3,584.71,0
2486.25,2174.21,0.0,7.44,2251.95,0
16650.78,42610.98,24390.28,12.52,18552.74,0
15348.73,10435.89,0.0,68.6,13252.23,0
4387.97,17586.92,12464.39,55.08,3783.03,0
611.45,2688.06,2076.94,187.93,916.05,0
2307.66,1292.7,0.0,415.65,3155.11,0
13.5,55.96,44.95,30.97,43.59,0
202.59,995.82,818.6,2468.65,2631.42,0
27.54,17.53,0.0,169.7,196.12,0
2.81,10.57,7.68,5.27,7.55,0
16328.02,81573.54,67595.98,39.67,14038.84,0
6468.1,26435.34,20917.7,1289.0,7043.32,0
276.8,767.87,447.72,2155.22,2469.58,0
26.77,119.98,93.0,17966.6,17992.03,0
1389.61,5121.68,3914.44,40.46,1156.72,0
136.08,247.13,89.45,1318.65,1462.18,0
3752.38,5663.99,1580.31,511.4,3619.32,0
21931.14,61548.64,39812.52,30750.67,56139.08,0
62.91,137.05,75.02,8349.1,8405.6,0
24.52,48.61,22.4,11.61,33.56,0
30.16,39.23,11.02,103416.07,103444.99,0
6.3,27.11,19.55,135.28,140.59,0
94.29,346.29,241.27,98765.66,98841.96,0
3.18,6.33,2.97,62.64,66.35,0
7.61,11.94,3.76,472.64,481.36,0
31.35,33.75,0.0,1158.76,1195.33,0
11.46,11.53,2.31,5.47,17.74,0
1977.19,6553.7,4953.9,7131.82,8723.87,0
7.03,6.96,0.0,8.6,16.96,0
6594.21,31790.4,25962.72,16.54,7161.4,0
19.89,34.93,13.57,66.2,85.42,0
7.22,4.45,0.0,105684.05,105691.94,0
2.98,12.96,10.2,121088.76,121091.82,0
1697.39,3656.42,2141.44,591.39,2405.34,0
27.37,55.93,25.53,959.62,990.54,0
266.53,275.54,44.09,27.95,340.98,0
7.42,25.76,19.35,270.01,278.31,0
19296.2,40803.17,21955.16,137118.53,159470.35,0
8.4,35.31,28.19,16296.62,16305.25,0
110.76,369.69,252.66,5833.6,5937.2,0
5795.55,25845.87,18909.82,58.12,6247.05,0
24.63,81.32,54.25,12011.88,12037.06,0
30.05,120.4,89.11,112655.86,112680.58,0
3930.4,14284.75,10520.0,142555.38,146605.08,0
31.82,82.15,44.12,1993.63,2024.4,0
2.79,10.04,6.83,15.93,18.57,0
127.9,445.89,301.59,109619.51,109758.89,0
3.04,1.61,0.0,1048.55,1052.06,0
9780.35,35638.33,27330.59,4.14,8599.66,0
876.84,1472.84,708.96,6.66,986.93,0
516.53,1517.67,1051.0,1555.94,2004.2,0
16.68,16.7,2.81,26588.45,26605.64,0
1479.58,893.08,0.0,85539.69,87225.35,0
1206.27,685.21,0.0,88326.66,89728.75,0
4.68,5.67,1.5,1579.33,1583.65,0
7537.3,4443.36,0.0,132654.24,141152.94,0
500.06,547.96,0.0,14.09,589.92,0
3402.28,10262.23,7238.58,7.7,2964.66,0
28.97,66.67,40.08,3.79,31.42,0
8.15,40.04,30.91,13567.78,13576.83,0
1513.3,6263.74,4465.78,65027.56,66247.11,0
3445.91,3998.95,346.73,27949.95,31569.21,0
87.73,208.41,122.69,83784.06,83868.79,0
3.36,8.2,4.61,1128.61,1131.99,0
4291.05,9137.9,4365.77,12009.53,16160.46,0
17.37,47.42,32.74,110.37,125.62,0
57.47,201.97,145.99,12486.06,12540.05,0
775.94,2625.78,1738.94,10759.09,11647.09,0
6.68,14.07,6.84,327.55,334.53,0
5.2,19.1,14.62,4.4,9.55,0
3.43,6.18,2.4,50.85,54.56,0
10402.06,44308.67,33209.92,46029.39,55115.51,0
44.81,216.87,176.28,1737.03,1774.37,0
1038.91,1897.38,923.3,234.16,1293.27,0
19992.6,80592.14,62083.74,91249.12,107335.18,0
1124.46,4678.22,3331.9,153.06,1119.29,0
306.69,830.65,562.76,100.37,433.69,0
295.38,264.32,0.0,13035.82,13378.65,0
80.82,326.34,244.53,135.42,209.3,0
600.65,1401.71,709.64,368.18,940.63,0
15201.09,21833.64,3702.62,7685.1,23986.88,0
3269.51,10854.53,6982.01,308.38,3976.62,0
123.72,305.12,163.87,94.18,206.03,0
54.16,48.42,0.0,3.22,64.45,0
7721.65,38040.99,31025.8,35110.88,44292.49,0
9.23,14.78,6.22,892.25,899.96,0
5688.87,15925.1,9887.76,31718.35,36779.9,0
27.0,94.58,69.29,2431.5,2460.94,0
1703.88,1734.38,74.88,24.71,1412.83,0
3850.6,14737.58,11534.29,147.64,3665.58,0
198.93,679.8,459.31,267.69,494.03,0
15.34,41.75,28.79,9292.71,9309.16,0
5447.49,15675.07,10582.7,1129.92,6884.01,0
74.26,356.19,279.24,2985.55,3063.14,0
48.72,224.07,174.74,10763.13,10811.89,0
267.77,268.82,0.0,55.28,351.62,0
136.43,294.6,149.51,44440.65,44597.01,0
1270.89,3590.86,2173.03,397.84,1818.97,0
9.34,43.34,34.73,3914.1,3923.38,0
137.17,572.62,455.63,29.97,182.42,0
8310.84,18609.4,9489.65,35.41,9195.12,0
3.76,16.87,13.63,8820.94,8824.63,0
166.67,366.96,178.01,128.31,283.92,0
1037.73,1785.28,563.66,41586.69,42587.12,0
8017.64,26013.37,18691.89,4073.34,12069.2,0
569.11,1196.02,567.49,4104.0,4592.74,0
4538.53,14980.93,10556.16,178.21,4205.67,0
20.17,47.27,28.72,55791.32,55808.28,0
65.06,265.51,202.24,88524.45,88578.38,0
13084.59,62732.75,48880.0,46.4,13477.05,0
7893.35,13548.08,4113.73,780.7,9299.44,0
412.23,1152.2,772.94,58468.9,58899.86,0
196.25,737.89,525.47,8.28,222.34,0
157.53,191.14,44.02,71.76,223.4,0
4.61,18.82,14.67,98586.71,98591.87,0
8361.51,26116.12,17313.65,563.81,9753.72,0
4287.01,5032.23,297.16,95502.62,100151.46,0
165.05,727.38,547.98,178.01,360.62,0
33.61,81.34,41.78,900.09,930.09,0
59.52,77.07,26.9,401.56,462.73,0
8.24,11.37,3.0,415.45,424.6,0
1801.02,7266.72,5616.38,65830.74,67342.78,0
407.5,1919.62,1460.46,5659.39,6025.66,0
22.35,49.22,30.79,89594.23,89616.5,0
740.3,632.75,0.0,101.99,816.88,0
18271.03,17425.15,0.0,152182.05,173480.72,0
8.18,28.18,20.48,6530.96,6539.96,0
168.4,365.16,184.51,11.52,148.99,0
232.16,561.27,282.82,255.28,484.22,0
12.2,24.6,12.6,41.9,55.38,0
325.13,843.69,514.27,36.24,383.35,0
635.11,2156.82,1400.96,74987.84,75632.52,0
11.2,32.87,20.57,104761.8,104771.14,0
10.94,13.56,3.95,3.18,15.94,0
6045.92,16389.27,9607.44,12.41,5853.01,0
44.81,115.29,70.2,57.76,96.21,0
790.76,2337.34,1455.68,30488.01,31147.31,0
765.83,764.31,0.0,2257.84,3110.91,0
5179.88,6168.57,1553.65,1366.09,6779.58,0
2119.75,6117.81,3731.45,1960.62,3869.85,0
5245.83,9124.9,4923.98,94509.65,99824.79,0
755.16,2515.17,1642.8,56.47,946.49,0
155.26,338.06,163.01,10.55,165.38,0
93.89,140.21,28.66,2177.58,2267.36,0
82.37,284.49,217.42,115561.7,115637.74,0
117.39,266.78,152.32,6701.23,6803.7,0
8.7,10.52,2.97,49676.14,49686.27,0
123.42,510.91,393.71,51952.67,52059.88,0
90.47,221.01,135.61,30.32,104.67,0
3.71,17.13,13.28,5123.45,5126.63,0
32.34,44.32,12.79,35754.44,35782.67,0
2361.76,10494.66,7693.07,8.29,2299.03,0
493.49,2058.64,1609.02,3520.16,4094.51,0
3848.76,3724.14,0.46,54.16,3340.72,0
359.31,1039.33,651.18,22888.17,23196.63,0
5923.92,20387.6,14993.18,31.67,5807.1,0
3514.33,9592.96,5764.01,165.28,4247.21,0
6.58,14.85,7.72,4647.89,4655.59,0
17908.98,85019.11,65589.74,1229.16,22367.71,0
3.1,11.33,8.01,10.17,12.81,0
584.96,2834.96,2175.72,32.4,665.45,0
3403.65,14663.05,10585.57,46362.24,49966.53,0
53.9,225.15,180.84,143857.07,143900.85,0
594.15,2237.18,1643.71,5617.78,6252.88,0
70.75,241.07,161.46,3.03,79.35,0
4.69,21.06,17.31,9676.03,9681.01,0
2.93,9.55,6.57,3200.56,3203.16,0
6.38,5.35,0.0,252.15,258.1,0
6.59,20.57,14.79,33.4,40.13,0
663.82,639.1,1.61,16.82,584.63,0
308.83,1473.69,1129.1,6.81,273.49,0
163.89,558.87,423.39,3077.81,3254.73,0
1376.49,4130.03,2954.58,111.05,1303.48,0
3.16,4.39,0.83,810.9,813.45,0
31.15,87.87,52.87,877.69,904.92,0
2970.65,6064.25,2986.18,2165.33,4631.59,0
9796.63,34672.6,25204.41,1881.84,10824.87,0
140.47,452.29,333.98,820.44,975.54,0
5.66,15.55,9.18,14.97,21.28,0
3599.53,5893.63,2665.94,3.66,2986.02,0
7836.39,22457.87,13326.31,1537.68,9594.38,0
112.5,289.98,165.07,285.84,379.8,0
24.29,105.19,84.97,247.47,268.72,0
4.04,18.28,14.02,308.19,312.69,0
555.43,2175.41,1526.53,9.48,669.78,0
9787.15,18971.21,7699.67,19.53,8912.6,0
1213.17,814.53,0.0,3958.81,5306.28,0
47.24,220.33,179.29,774.02,818.28,0
885.36,4394.98,3445.79,2222.27,3208.41,0
4859.13,5207.01,24.96,11.28,5006.98,0
196.86,705.8,501.95,21068.53,21269.04,0
4349.15,10495.19,6553.57,163.86,5050.17,0
92.5,108.07,0.76,2307.2,2406.96,0
62.59,312.42,249.77,455.86,530.24,0
516.41,2426.88,1952.38,469.45,957.49,0
178.07,876.41,715.78,14248.19,14458.67,0
17926.0,20570.68,4214.87,9.15,20284.47,0
283.58,769.54,490.37,6.19,289.04,0
87.06,394.47,316.78,8.26,95.35,0
95.05,336.31,240.6,154554.42,154664.75,0
376.7,925.07,594.78,73030.28,73420.16,0
66.3,187.31,127.08,6039.57,6101.57,0
1819.21,1225.61,0.0,373.53,1859.01,0
83.59,271.82,193.0,6.93,83.82,0
86.25,376.8,293.79,22693.93,22770.43,0
701.18,359.4,0.0,21.84,618.97,0
4.7,5.73,0.61,54.67,59.69,0
990.48,2804.0,1820.11,28246.12,29195.28,0
255.89,773.9,498.25,46.09,260.48,0
160.33,327.89,197.5,29446.83,29596.06,0
1760.37,1101.47,0.0,15449.38,16956.55,0
2500.64,9617.96,7527.63,27178.8,29778.07,0
5521.18,8796.14,3358.66,4524.23,9884.0,0
79.3,269.67,186.72,130.76,223.83,0
51.59,155.6,97.89,3586.19,3640.02,0
1684.26,4107.53,2389.44,24839.36,26702.27,0
510.94,1612.68,1126.37,10338.35,10815.58,0
801.28,2906.78,2180.99,35678.68,36561.52,0
403.31,1240.22,763.11,135786.73,136227.92,0
2847.62,8568.1,6064.15,5386.21,8792.98,0
15.03,37.01,24.73,73821.05,73837.05,0
404.0,983.8,640.26,54.03,525.28,0
11.28,30.56,17.04,121577.86,121590.8,0
106.19,269.12,145.68,60692.19,60816.17,0
1070.57,2650.31,1656.71,4.28,1106.18,0
229.9,332.59,148.32,1798.89,2003.41,0
82.79,311.44,219.8,687.24,772.85,0
7822.27,8591.09,1392.92,21410.95,30552.59,0
2851.02,13083.89,10777.81,10.91,3401.36,0
310.01,1026.69,722.06,901.47,1266.81,0
14051.42,10117.77,0.0,674.45,14394.76,0
123.88,429.31,312.28,210.8,349.76,0
3270.36,6955.45,3484.46,149344.4,152599.8,0
12.32,57.71,44.28,1027.63,1040.89,0
35.59,167.71,131.28,256.13,290.75,0
56.98,245.39,199.49,33538.09,33590.57,0
7.05,21.54,15.84,12.55,19.44,0
248.7,1153.05,866.37,64.28,293.78,0
15.34,52.53,39.11,58.43,73.3,0
818.66,3633.28,2848.0,78488.51,79365.36,0
15.04,18.35,5.7,43635.52,43648.76,0
8.26,37.74,30.37,2150.66,2159.5,0
16676.91,57988.25,41409.04,91.46,13924.09,0
1016.54,1895.58,986.57,468.32,1282.2,0
12432.36,62039.48,48816.01,1454.78,12559.59,0
223.41,802.26,590.71,1033.76,1230.57,0
3.67,16.84,12.75,45.39,49.55,0
477.87,250.95,0.0,11.42,538.23,0
413.63,1234.9,861.98,58923.77,59364.93,0
3.11,11.53,8.04,3131.67,3135.04,0
6318.13,3549.63,0.0,13.41,6743.45,0
720.35,2832.07,2221.2,145550.49,146364.9,0
2213.26,7594.84,5231.38,250.65,2493.92,0
231.66,402.26,158.48,8627.17,8814.13,0
710.25,2557.08,1798.61,18.99,832.46,0
27.58,30.04,7.63,77685.4,77712.65,0
17392.94,73192.4,59082.37,6.5,20380.07,0
100.13,440.37,348.46,100111.32,100227.19,0
11.72,31.46,21.71,8089.71,8100.96,0
4.5,12.53,8.27,33.11,38.39,0
